APA number,ACC number,ACC Name,Address,Suburb / Town,From,To,Latitude,Longitude
886,3145,AUSTRALIAN CLINICAL LABS,DICKSON MED CTR SHOP 29-30 484 NORTHBOURNE AVE,DICKSON ACT 2602,07/10/2024,06/10/2026,-35.24998,149.13445
886,3146,AUSTRALIAN CLINICAL LABS,U 6 54 PACIFIC HWY,WYONG NSW 2259,07/10/2024,06/10/2026,-33.28563,151.42423
886,3148,AUSTRALIAN CLINICAL LABS,SHOP A054 147-189 BRISBANE RD,BIGGERA WATERS QLD 4216,07/10/2024,06/10/2026,-27.93141,153.38778
886,3150,AUSTRALIAN CLINICAL LABS,PTH RM MYHEALTH CREMORNE 320 MILITARY RD,CREMORNE NSW 2090,14/10/2024,13/10/2026,-33.82938,151.2275
886,3155,AUSTRALIAN CLINICAL LABS,"PATH RM, CONCORD MED CENTRE SHOP 1 114 MAJORS BAY RD",CONCORD NSW 2137,16/10/2024,15/10/2026,-33.85535,151.10273
886,3156,AUSTRALIAN CLINICAL LABS,PROCEDURE RM LIFE MED CLNC SHOP 2 2A SARSFIELD CCT,BEXLEY NORTH NSW 2207,14/10/2024,13/10/2026,-33.93909,151.11467
886,3157,AUSTRALIAN CLINICAL LABS,PTH RM MYHEALTH CLYDE NORTH 65 MATTERHORN DR,CLYDE NORTH VIC 3978,28/10/2024,27/10/2026,-38.09518,145.34276
886,3158,AUSTRALIAN CLINICAL LABS,PATH RM PIRIE MEDICAL CTR 45 GERTRUDE ST,PORT PIRIE SA 5540,28/10/2024,27/10/2026,-33.17591,138.00724
886,3159,AUSTRALIAN CLINICAL LABS,PATH RM HACKHAM MEDICAL CTR 234 HONEYPOT RD,HUNTFIELD HEIGHT SA 5163,29/10/2024,28/10/2026,-35.14831,138.51004
886,3160,AUSTRALIAN CLINICAL LABS,PTH RM WATTLE MEDICAL GROUP 51 MCLISTER ST,SPOTSWOOD VIC 3015,04/11/2024,03/11/2026,-37.83131,144.88285
886,3161,AUSTRALIAN CLINICAL LABS,90 AVOCA DRIVE 90 AVOCA DR,KINCUMBER NSW 2251,11/11/2024,10/11/2026,-33.46886,151.38664
886,3162,AUSTRALIAN CLINICAL LABS,PTH RM LOTUS FAMILY MED CTR 705 SAYERS RD,HOPPERS CROSSING VIC 3029,01/12/2024,30/11/2026,-37.84813,144.68001
886,3163,AUSTRALIAN CLINICAL LABS,PATH RM POORAKA CLINIC 803 MAIN NORTH RD,POORAKA SA 5095,25/11/2024,24/11/2026,-34.83218,138.61232
886,3165,AUSTRALIAN CLINICAL LABS,PATH RM BLACKHEATH MED CTR U 2 134 STATION ST,BLACKHEATH NSW 2785,26/11/2024,25/11/2026,-33.63444,150.28369
886,3166,AUSTRALIAN CLINICAL LABS,PTH RMS TOP END MEDICAL CTR U 2 & 4 11 VANDERLIN DR,CASUARINA NT 810,26/11/2024,25/11/2026,-12.37595,130.88444
886,3167,AUSTRALIAN CLINICAL LABS,PTH RM WELLNESS MEDICAL CLC 71B WYNDHAM ST,SHEPPARTON VIC 3630,01/01/2025,31/12/2026,-36.37304,145.40136
886,3170,AUSTRALIAN CLINICAL LABS,PTH RM EAST IVANHOE MED CLC 3 BEAUVIEW PDE,IVANHOE EAST VIC 3079,02/12/2024,01/12/2026,-37.77213,145.05894
886,3172,AUSTRALIAN CLINICAL LABS,PTH RM G.101 CONS SUITE 1A THE HERMITAGE WAY,GLEDSWOOD HILLS NSW 2557,02/12/2024,01/12/2026,-34.01138,150.77289
886,3174,AUSTRALIAN CLINICAL LABS,PTH RM MARINA FAMILY M/C 25 HARBOUR VILLAGE PDE,COOMERA QLD 4209,04/12/2024,03/12/2026,-27.84607,153.36873
886,3175,AUSTRALIAN CLINICAL LABS,SHOP 3 BARHAM PLAZA SHOP 3 5-9 MELLOOL ST,BARHAM NSW 2732,13/12/2024,12/12/2026,-35.62957,144.12679
886,3176,AUSTRALIAN CLINICAL LABS,PTH RM WORLD SQ CBD MED CTR SHOP 901 644 GEORGE ST,SYDNEY NSW 2000,10/12/2024,09/12/2026,-33.87737,151.20708
886,3179,AUSTRALIAN CLINICAL LABS,PTH RM HORNSBY FAMILY M/P SHOP 1051/3 236 PACIFIC HWY,HORNSBY NSW 2077,06/01/2025,05/01/2027,-33.70422,151.10022
886,3180,AUSTRALIAN CLINICAL LABS,PTH RM THE COMMUNITY DOCTOR 366 MAROONDAH HWY,RINGWOOD VIC 3134,03/02/2025,02/02/2027,-37.80195,145.24927
886,3182,AUSTRALIAN CLINICAL LABS,PTH RM LITTLEHAMPTON M/C 89 NORTH TCE,LITTLEHAMPTON SA 5250,01/01/2025,31/12/2026,-35.05263,138.85802
886,3183,AUSTRALIAN CLINICAL LABS,PTH RM GOLDEN PLAINS M/C 59 GEELONG RD,BANNOCKBURN VIC 3331,06/01/2025,05/01/2027,-38.04514,144.17987
886,3184,AUSTRALIAN CLINICAL LABS,PTH RM CAMMERAY M/P L 1 450 MILLER ST,CAMMERAY NSW 2062,13/01/2025,12/01/2027,-33.82376,151.20992
886,3185,AUSTRALIAN CLINICAL LABS,PTH RM REYNELLA FAMILY CARE SHOP 3 216 OLD SOUTH RD,OLD REYNELLA SA 5161,28/01/2025,27/01/2027,-35.08974,138.54127
886,3186,AUSTRALIAN CLINICAL LABS,WOOLOOWARE BAY MED SHT1.31A 453A CAPTAIN COOK DR,WOOLOOWARE NSW 2230,15/01/2025,14/01/2027,-34.03912,151.14147
886,3187,AUSTRALIAN CLINICAL LABS,PTH RM Z MEDICALS LEONGATHA 43 MCCARTIN ST,LEONGATHA VIC 3953,01/02/2025,31/01/2027,-38.478,145.94441
886,3188,AUSTRALIAN CLINICAL LABS,PTH RMS HEALTHPLUS MED CTR 895 FOREST RD,LUGARNO NSW 2210,20/01/2025,19/01/2027,-33.97509,151.04842
886,3189,AUSTRALIAN CLINICAL LABS,PTH RM THRIVE MEDICAL 170 CRYSTAL ST,BROKEN HILL NSW 2880,03/02/2025,02/02/2027,-31.96098,141.46288
886,3190,AUSTRALIAN CLINICAL LABS,PATH ROOM 1 32A FAWKNER ST,WESTMEADOWS VIC 3049,03/02/2025,02/02/2027,-37.67721,144.88668
886,3191,AUSTRALIAN CLINICAL LABS,"PATH ROOM, SHOP 1 SHOP 1 36-38 VICTORIA ST",BURWOOD NSW 2134,06/02/2025,05/02/2027,-33.87532,151.10571
886,3192,AUSTRALIAN CLINICAL LABS,PTH RMS UFS MEDICAL 202 DOVETON ST N,BALLARAT CENTRAL VIC 3350,14/02/2025,13/02/2027,-37.55662,143.856
886,3193,AUSTRALIAN CLINICAL LABS,"PATH ROOM, SHOP 1 469 OLIVE ST",ALBURY NSW 2640,14/02/2025,13/02/2027,-36.08228,146.91751
886,3194,AUSTRALIAN CLINICAL LABS,PATH RM ALBURY M/P U1 G 425 DAVID ST,ALBURY NSW 2640,14/02/2025,13/02/2027,-36.08498,146.9196
886,3195,AUSTRALIAN CLINICAL LABS,PTH RM UTOPIA REFUGEE & ASY 5 ALEXANDRA AVE,HOPPERS CROSSING VIC 3029,14/02/2025,13/02/2027,-37.85147,144.7076
886,3197,AUSTRALIAN CLINICAL LABS,PTH RM AMGAD & MAHA MED CTR U 9 43 WARE ST,FAIRFIELD NSW 2165,17/02/2025,16/02/2027,-33.87158,150.9547
886,3198,AUSTRALIAN CLINICAL LABS,PTH RM REMOTE TERRITORY H/C 10 DORIS RD,BERRY SPRINGS NT 838,03/03/2025,02/03/2027,-12.70262,131.01429
886,3199,AUSTRALIAN CLINICAL LABS,SHOP 4 84 ONKAPARINGA VALLEY RD,BALHANNAH SA 5242,24/02/2025,23/02/2027,-34.9907,138.82716
886,3200,AUSTRALIAN CLINICAL LABS,PATH RM KINCUMBER FAM DRS U 8 34 AVOCA DR,KINCUMBER NSW 2251,03/03/2025,02/03/2027,-33.47263,151.43934
886,3204,AUSTRALIAN CLINICAL LABS,PATH RM HARPLEY MED CTR T10 1 HINDSON ST,WERRIBEE VIC 3030,01/04/2025,31/03/2027,-37.91175,144.61338
886,3205,AUSTRALIAN CLINICAL LABS,PATH RM MACQUARIE PARK M/C SHOP 2 17 HALIFAX ST,MACQUARIE PARK NSW 2113,01/04/2025,31/03/2027,-33.79379,151.13479
886,3207,AUSTRALIAN CLINICAL LABS,PATH RM CANUNGRA TOWN M/C 14 CHRISTIE ST,CANUNGRA QLD 4275,15/04/2025,14/04/2027,-28.01627,153.16213
886,3208,AUSTRALIAN CLINICAL LABS,PATH RM COOMERA TOWN M/C SHOP 1035 109 FOXWELL RD,COOMERA QLD 4209,14/04/2025,13/04/2027,-27.85379,153.31478
886,3209,AUSTRALIAN CLINICAL LABS,PTH RM DOCTORS@COOMERA CTRL 21 COOMERA GRAND DR,UPPER COOMERA QLD 4209,01/05/2025,30/04/2027,-27.84975,153.29874
886,3210,AUSTRALIAN CLINICAL LABS,PATH RM DOCTORS @ TOCUMWAL 55A DENILIQUIN ST,TOCUMWAL NSW 2714,01/05/2025,30/04/2027,-35.81253,145.56674
886,3211,AUSTRALIAN CLINICAL LABS,PTH RM DANDENONG RES/SPEC 1324 HEATHERTON RD,NOBLE PARK VIC 3174,19/05/2025,18/05/2027,-37.96745,145.19153
886,3213,AUSTRALIAN CLINICAL LABS,PATH RM VIRGINIA MEDICAL CT 18 OLD PORT WAKEFIELD RD,VIRGINIA SA 5120,08/05/2025,07/05/2027,-34.69516,138.5698
886,3214,AUSTRALIAN CLINICAL LABS,MYHEALTH M/C SH 5020-5021 159-175 CHURCH ST,PARRAMATTA NSW 2150,06/06/2025,05/06/2027,-33.81772,151.00229
886,3215,AUSTRALIAN CLINICAL LABS,UNIT 9-10 15 FORRESTERS BEACH RD,FORRESTERS BEACH NSW 2260,10/06/2025,09/06/2027,-33.40572,151.46572
886,3216,AUSTRALIAN CLINICAL LABS,PTH RM DRS AT JOHN FAWKNER 19 JESSIE ST,COBURG VIC 3058,07/07/2025,06/07/2027,-37.75413,144.95953
886,3217,AUSTRALIAN CLINICAL LABS,SH 1 HORSHAM PLAZA S/C SHOP 1 36 DARLOT ST,HORSHAM VIC 3400,02/06/2025,01/06/2027,-36.7149,142.19568
886,3218,AUSTRALIAN CLINICAL LABS,PTH RMS MYHEALTH SHOP 120A G 1342 DANDENONG RD,CHADSTONE VIC 3148,02/06/2025,01/06/2027,-37.88948,145.08157
886,3219,AUSTRALIAN CLINICAL LABS,PATH RM THE ROWLEY RD CLC SHOP 63 1 ALDINGA BEACH RD,ALDINGA BEACH SA 5173,02/06/2025,01/06/2027,-35.27376,138.45819
886,3220,AUSTRALIAN CLINICAL LABS,PATH RM SPECIALISTS 331 331 BUCKLEY ST,ABERFELDIE VIC 3040,01/07/2025,30/06/2027,-37.75509,144.89835
886,3221,AUSTRALIAN CLINICAL LABS,PTH RM TURRAMURRA F/P 1269 PACIFIC HWY,TURRAMURRA NSW 2074,23/06/2025,22/06/2027,-33.73289,151.13
886,3222,AUSTRALIAN CLINICAL LABS,SHOP 31-33 86-88 TENNYSON RD,MORTLAKE NSW 2137,25/06/2025,24/06/2027,-33.84103,151.10688
886,3223,AUSTRALIAN CLINICAL LABS,PATH RMS 1&2 DEER PARK M/C U 95-97 28-72 NEALE RD,DEER PARK VIC 3023,23/06/2025,22/06/2027,-37.75201,144.77456
886,3224,AUSTRALIAN CLINICAL LABS,PATH RM WESTGATE HEALTH 2 HOME RD,NEWPORT VIC 3015,23/06/2025,22/06/2027,-37.84405,144.88729
886,3225,AUSTRALIAN CLINICAL LABS,PTH RM BRIGHTON NTH M/C 75 ASLING ST,BRIGHTON VIC 3186,30/06/2025,29/06/2027,-37.89785,145.00264
886,3226,AUSTRALIAN CLINICAL LABS,FAIRFIELD FAMILY CARE M/P 26 NELSON ST,FAIRFIELD NSW 2165,01/07/2025,30/06/2027,-33.86863,150.95458
886,3227,AUSTRALIAN CLINICAL LABS,PATH RM RAO MEDICAL CENTRE 11 MORRIS ST,TOCUMWAL NSW 2714,02/07/2025,01/07/2027,-35.81266,145.56706
886,3228,AUSTRALIAN CLINICAL LABS,PATH RMS MY CLINIC PRAHRAN 52-56 COMMERCIAL RD,PRAHRAN VIC 3181,02/07/2025,01/07/2027,-37.84629,144.98767
886,3229,AUSTRALIAN CLINICAL LABS,PATH RM MOONTA MED CENTRE 7-12 MAJORS RD,MOONTA SA 5558,14/07/2025,13/07/2027,-34.06088,137.58951
886,3230,AUSTRALIAN CLINICAL LABS,PTH RM BALLARAT MEDICAL CTR 10-12 DRUMMOND ST S,BALLARAT VIC 3350,21/07/2025,20/07/2027,-37.55985,143.84789
886,3231,AUSTRALIAN CLINICAL LABS,PTH RM PEAK MEDICAL GROUP 60 OLD GEELONG RD,HOPPERS CROSSING VIC 3029,01/08/2025,31/07/2027,-37.88072,144.70558
886,3232,AUSTRALIAN CLINICAL LABS,PTH RM BLUE SHIELD FAM PRAC SE 3 19 KENSINGTON ST,KOGARAH NSW 2217,01/08/2025,31/07/2027,-33.96611,151.13258
886,3234,AUSTRALIAN CLINICAL LABS,PATH RM PINE AVE MED CLINIC 142 PINE AVE,MILDURA VIC 3500,01/08/2025,31/07/2027,-34.18631,142.15551
886,3236,AUSTRALIAN CLINICAL LABS,PTH RM SURFCOAST SKIN CLC 160 SURFCOAST HWY,TORQUAY VIC 3228,01/08/2025,31/07/2027,-38.32276,144.31871
886,3237,AUSTRALIAN CLINICAL LABS,SHOP 11-14 40 CHELTENHAM PDE,ST CLAIR SA 5011,01/08/2025,31/07/2027,-34.8697,138.52976
886,3238,AUSTRALIAN CLINICAL LABS,PTH RM PORTRUSH RD MED CTR 64 PORTRUSH RD,PAYNEHAM SA 5070,28/07/2025,27/07/2027,-34.90164,138.63997
886,3239,AUSTRALIAN CLINICAL LABS,PTH RM SOUTHPORT METRO M/C SHOP M032 58 SCARBOROUGH ST,SOUTHPORT QLD 4215,28/07/2025,27/07/2027,-27.96929,153.414
886,3240,AUSTRALIAN CLINICAL LABS,PATH RM LALOR PLAZA MED CTR 20 MCKIMMIES RD,LALOR VIC 3075,04/08/2025,03/08/2027,-37.67506,145.0341
886,3241,AUSTRALIAN CLINICAL LABS,PTH RM GLOW SPECIALISTS U 2 20 GREENHILL RD,WAYVILLE SA 5034,04/08/2025,03/08/2027,-34.9423,138.58674
886,3242,AUSTRALIAN CLINICAL LABS,PTH RM O PLUS HEALTH ILUKA U 2&3 42-44 CHARLES ST,ILUKA NSW 2466,11/08/2025,10/08/2027,-29.40898,153.352
886,3243,AUSTRALIAN CLINICAL LABS,PTH RM GRANTHAM STREET F/P 11 OXFORD ST,RIVERSTONE NSW 2765,11/08/2025,10/08/2027,-33.65748,150.87102
886,3244,AUSTRALIAN CLINICAL LABS,PTH RM REAL HEALTH M/C 81 ELIZABETH ST,ASHFIELD NSW 2131,08/09/2025,07/09/2027,-33.88604,151.12485
886,3245,AUSTRALIAN CLINICAL LABS,IN HEALTH BURNSIDE VILLAGE SHOP 2006 447 PORTRUSH RD,GLENSIDE SA 5065,18/08/2025,17/08/2027,-34.94094,138.64192
886,3246,AUSTRALIAN CLINICAL LABS,PTH RM DOCTORS & CO SHOP 19 245 COWPASTURE RD,CARNES HILL NSW 2171,18/08/2025,17/08/2027,-33.93665,150.84559
886,3247,AUSTRALIAN CLINICAL LABS,PTH RM PRIMEMEDIX MED CTR U 2 12-16 MCMAHON PL,MENAI NSW 2234,01/09/2025,31/08/2027,-34.01515,151.01303
886,3248,AUSTRALIAN CLINICAL LABS,MARTIN PL FAM M/C DENT CTR 33-35 MARTIN PL,GLEN WAVERLEY VIC 3150,01/09/2025,31/08/2027,-37.8687,145.16423
886,3249,AUSTRALIAN CLINICAL LABS,ROOM 1 BOTANIC MEDICAL SPEC 39 JAMIESON ST,WARRNAMBOOL VIC 3280,01/09/2025,31/08/2027,-38.37583,142.48539
886,3250,AUSTRALIAN CLINICAL LABS,PTH RM REGENTS PARK MED CTR 19 AMY ST,REGENTS PARK NSW 2143,01/09/2025,31/08/2027,-33.88347,151.02517
886,3251,AUSTRALIAN CLINICAL LABS,PTH RM LIMESTONE HEALTH U 3 14 CROUCH ST,MOUNT GAMBIER SA 5290,15/09/2025,14/09/2027,-37.83321,140.78494
886,3252,AUSTRALIAN CLINICAL LABS,PTH RM MY DR ON NORTHBOURNE U 106 122 MACARTHUR AVE,TURNER ACT 2612,05/09/2025,04/09/2027,-35.26088,149.13122
886,3253,AUSTRALIAN CLINICAL LABS,PTH RM FAMILY HEALTH ON HWY 283 ANZAC HWY,PLYMPTON SA 5038,22/09/2025,21/09/2027,-34.96383,138.55431
886,3254,AUSTRALIAN CLINICAL LABS,PATH RM AUST CARDIOVASCULAR 35 KING ST,DANDENONG VIC 3175,13/10/2025,12/10/2027,-37.9831,145.21927
886,3255,AUSTRALIAN CLINICAL LABS,PTH RM VALENTINE FAMILY MED 70A DILKERA AVE,VALENTINE NSW 2280,15/09/2025,14/09/2027,-33.00902,151.63556
886,3256,AUSTRALIAN CLINICAL LABS,PTH RM SOUTHERN DOCTORS CLC 383 CANTERBURY RD,CAMPSIE NSW 2194,02/10/2025,01/10/2027,-33.91571,151.10993
886,3257,AUSTRALIAN CLINICAL LABS,PATH RM RIVERVIEW MED PRAC 30 RUSDEN RD,BLAXLAND NSW 2774,01/10/2025,30/09/2027,-33.74237,150.62319
886,3258,AUSTRALIAN CLINICAL LABS,CLINICAL LABS TRIANGLE S/C SHOP 11 954 NORTH EAST RD,MODBURY SA 5092,22/09/2025,21/09/2027,-34.83211,138.68599
886,3259,AUSTRALIAN CLINICAL LABS,PTH RM GORDON GENERAL PRACT 56 URQUHART ST,GORDON VIC 3345,29/09/2025,28/09/2027,-37.58158,144.10419
886,3260,AUSTRALIAN CLINICAL LABS,PTH RM WILLIAMSTOWN MED CLC 27 QUEEN ST,WILLIAMSTOWN SA 5351,29/09/2025,28/09/2027,-34.67117,138.89012
886,3261,AUSTRALIAN CLINICAL LABS,PR CR3 BRIDGE INN MEDICAL SHOP 15 180 RIVERDALE BVD,MERNDA VIC 3754,30/09/2025,29/09/2027,-37.60136,145.09919
886,3262,AUSTRALIAN CLINICAL LABS,PTH RM ESSENDON HEALTH M/C SHOP 1 326 KEILOR RD,NIDDRIE VIC 3042,16/10/2025,15/10/2027,-37.73693,144.89231
886,3263,AUSTRALIAN CLINICAL LABS,PTH RM GROVEDALE M/C 124 BURDOO DR,GROVEDALE VIC 3216,08/10/2025,07/10/2027,-38.20785,144.32992
886,3264,AUSTRALIAN CLINICAL LABS,PTH SE MYHEALTH ORAN PARK SHOP 8E 351 ORAN PARK DR,ORAN PARK NSW 2570,02/10/2025,01/10/2027,-34.00018,150.74139
886,3265,AUSTRALIAN CLINICAL LABS,PTH RMS 1&2 SIA MEDICAL L 1 190 BARKLEY ST,FOOTSCRAY VIC 3011,06/10/2025,05/10/2027,-37.79925,144.89792
886,3267,AUSTRALIAN CLINICAL LABS,PTH RM PIONEER SKIN DOCTORS 1 RAU CT,GROVEDALE VIC 3216,06/10/2025,05/10/2027,-38.20124,144.32594
886,3268,AUSTRALIAN CLINICAL LABS,PATH RM ETERNAL DOCTORS 91 FRENCHMANS RD,RANDWICK NSW 2031,09/10/2025,08/10/2027,-33.90722,151.24909
886,3269,AUSTRALIAN CLINICAL LABS,PTH RM MACQUARIE GEN PRACT U 107 4 HENSHALL WAY,MACQUARIE ACT 2614,01/11/2025,31/10/2027,-35.25378,149.07085
886,3270,AUSTRALIAN CLINICAL LABS,PTH RM WOMEN'S HEALTH HUB 236 HOPPERS LANE,WERRIBEE VIC 3030,13/10/2025,12/10/2027,-37.88909,144.70142
886,3271,AUSTRALIAN CLINICAL LABS,PTH RM AITKEN GROVE MEDICAL 3 GAMON ST,MICKLEHAM VIC 3064,03/11/2025,02/11/2027,-37.54924,144.92403
886,3272,AUSTRALIAN CLINICAL LABS,PTH RM STAR MED WENTWORTH SHOP 401 5 FOOTBRIDGE BVD,WENTWORTH POINT NSW 2127,01/11/2025,31/10/2027,-33.82548,151.07917
886,3273,AUSTRALIAN CLINICAL LABS,"PTH RM, BEECROFT F&S, T2-3 SHOP 5/202 16-24 HANNAH ST",BEECROFT NSW 2119,01/11/2025,31/10/2027,-33.7492,151.06472
886,3274,AUSTRALIAN CLINICAL LABS,BENDIGO COMM HLTH SERVICES 3 SEYMOURE ST,EAGLEHAWK VIC 3556,23/10/2025,22/10/2027,-36.71863,144.25084
886,3275,AUSTRALIAN CLINICAL LABS,PTH SE DR.7 & DR.14 U G01 2-14 ELSIE ST,BURWOOD NSW 2134,24/10/2025,23/10/2027,-33.87502,151.10327
886,3276,AUSTRALIAN CLINICAL LABS,"PTH SE 1 & 2, SE 1901 SE 1901 L 19 500 OXFORD ST",BONDI JUNCTION NSW 2022,23/10/2025,22/10/2027,-33.89152,151.25087
886,3277,AUSTRALIAN CLINICAL LABS,PTH RM MAMBOURIN DOCTORS SHOP 17 36 DELAMA BVD,MAMBOURIN VIC 3024,03/11/2025,02/11/2027,-37.898,144.59808
886,3278,AUSTRALIAN CLINICAL LABS,CABOOLTURE INDIGENOUS M/C U 1 86 KING ST,CABOOLTURE QLD 4510,04/11/2025,03/11/2027,-27.08493,152.94753
886,3279,AUSTRALIAN CLINICAL LABS,PATH RM PRO HEALTH CARE 104 MOUNT BARKER RD,STIRLING SA 5152,04/11/2025,03/11/2027,-35.00897,138.72368
886,3281,AUSTRALIAN CLINICAL LABS,PTH RM SURRY HILLS MED PRAC 586 CROWN ST,SURRY HILLS NSW 2010,13/11/2025,12/11/2027,-33.88955,151.21349
886,3282,AUSTRALIAN CLINICAL LABS,PTH RM KEY HEALTH CBD 234 GEORGE ST,SYDNEY NSW 2000,18/11/2025,17/11/2027,-33.86345,151.20771
886,3283,AUSTRALIAN CLINICAL LABS,PTH RM LOURDES MED/DENTAL 81-83 RICHMOND RD,BLACKTOWN NSW 2148,09/12/2025,08/12/2027,-33.76276,150.90114
886,3284,AUSTRALIAN CLINICAL LABS,"PTH RM, HOPE HUB M/C, SH 20 148 CENTRAL COAST HWY",ERINA NSW 2250,04/12/2025,03/12/2027,-33.43862,151.38326
886,3285,AUSTRALIAN CLINICAL LABS,SHOP T092 620-658 TERRIGAL DR,ERINA NSW 2250,15/12/2025,14/12/2027,-33.43737,151.39263
886,3286,AUSTRALIAN CLINICAL LABS,PTH RM SYDNEY WESTERN M/C 383 HIGH ST,PENRITH NSW 2750,08/12/2025,07/12/2027,-33.75369,150.69922
886,3287,AUSTRALIAN CLINICAL LABS,PTH RM VILLAGE MEDICAL CTR 166-168 JUBILEE HWY,MOUNT GAMBIER SA 5290,01/02/2026,31/01/2028,-37.84241,140.80784
886,3288,AUSTRALIAN CLINICAL LABS,PTH SUITE MYHEALTH WESTMEAD RM JG11 158 HAWKESBURY RD,WESTMEAD NSW 2145,12/01/2026,11/01/2028,-33.80742,150.98684
886,3291,AUSTRALIAN CLINICAL LABS,PTH RM CAREWELL DIAGNOSTIX 205 BETHANY RD,TARNEIT VIC 3029,01/01/2026,31/12/2027,-37.85337,144.66715
886,3292,AUSTRALIAN CLINICAL LABS,PTH RM HUME MEDICAL CTR 103 GLENGALA RD,SUNSHINE WEST VIC 3020,01/01/2026,31/12/2027,-37.79031,144.81756
886,3293,AUSTRALIAN CLINICAL LABS,PTH RM MULGOA FAMILY PRACT SHOP 9 1216 MULGOA RD,MULGOA NSW 2745,26/01/2026,25/01/2028,-33.84004,150.6497
886,3294,AUSTRALIAN CLINICAL LABS,PTH RM DOCTORS & CO PT COOK SHOP 137 5 MAIN ST,POINT COOK VIC 3030,15/12/2025,14/12/2027,-37.88284,144.73511
886,3296,AUSTRALIAN CLINICAL LABS,PTH RM LITTLE GEM MEDICAL 38-40 NINETEENTH ST,WARRAGAMBA NSW 2752,18/12/2025,17/12/2027,-33.89209,150.60345
886,3297,AUSTRALIAN CLINICAL LABS,PTH RM GLENUNGA MED COMPLEX 535 PORTRUSH RD,GLENUNGA SA 5064,01/01/2026,31/12/2027,-34.9486,138.64291
886,3298,AUSTRALIAN CLINICAL LABS,SHOP 14B-15 394 FIFTEENTH AVE,WEST HOXTON NSW 2171,18/12/2025,17/12/2027,-33.92212,150.83899
886,3299,AUSTRALIAN CLINICAL LABS,PTH RM NORTH MEDICAL 702 NORMAN ST,INVERMAY PARK VIC 3350,01/02/2026,31/01/2028,-37.53622,143.85944
886,3300,AUSTRALIAN CLINICAL LABS,PATH RM BJC HEALTH SH 5B G 7 HELP ST,CHATSWOOD NSW 2067,19/01/2026,18/01/2028,-33.79541,151.1799
886,3301,AUSTRALIAN CLINICAL LABS,PTH RM HEALTH LOUNGE 55 NORVAL ST,AUBURN NSW 2144,01/02/2026,31/01/2028,-33.85902,151.03253
886,3302,AUSTRALIAN CLINICAL LABS,PTH RM HARBOUR CITY FAM MED SHOP 1 121 TOOLOOA ST,GLADSTONE CENTRA QLD 4680,12/01/2026,11/01/2028,-23.8557,151.26923
886,3303,AUSTRALIAN CLINICAL LABS,PTH RM BELCONNEN GP U 27 1 GRAZIER LANE,BELCONNEN ACT 2617,01/02/2026,31/01/2028,-35.24004,149.07173
886,3304,AUSTRALIAN CLINICAL LABS,PTH RM MOOROOLBARK STN M/C 14-16 BRICE AVE,MOOROOLBARK VIC 3138,24/01/2026,23/01/2028,-37.78535,145.3116
886,3306,AUSTRALIAN CLINICAL LABS,PTH RM BAYMED MED CTR L 1 284 BAY RD,CHELTENHAM VIC 3192,01/02/2026,31/01/2028,-37.95581,145.03416
886,3307,AUSTRALIAN CLINICAL LABS,PTH RM KANG NAM SURGERY SHOP 102 62-80 ROWE ST,EASTWOOD NSW 2122,21/01/2026,20/01/2028,-33.79102,151.08463
906,2,SOUTHERN IML PATHOLOGY,PATH RMS CROWN WEST MEDICAL 330 CROWN ST,WOLLONGONG NSW 2500,01/07/2006,30/06/2027,-34.42519,150.88656
906,3,DOUGLASS HANLY MOIR PATH,SHOP 3&4 568-570 THE ENTRANCE RD,BATEAU BAY NSW 2261,01/02/1996,30/06/2027,-33.38904,151.47342
906,4,DOUGLASS HANLY MOIR PATH,"FIRST FLOOR, TOWN CENTRE SE 100 30 CAMPBELL ST",BLACKTOWN NSW 2148,01/02/1996,30/06/2027,-33.7716,150.90975
906,7,DOUGLASS HANLY MOIR PATH,LOCK-UP SHOPS  2 & 3 G 11 PATRICK ST,CAMPBELLTOWN NSW 2560,01/02/1996,30/06/2027,-34.06572,150.81374
906,10,DOUGLASS HANLY MOIR PATH,SUITES 14 & 15 LAWTON HOUSE 60 CECIL AVE,CASTLE HILL NSW 2154,01/02/1996,30/06/2027,-33.73399,151.00226
906,11,DOUGLASS HANLY MOIR PATH,PATHOLOGY ROOMS 1 2 3 & 4 43 CUMBERLAND ST,CESSNOCK NSW 2325,01/02/1996,30/06/2027,-32.83703,151.35665
906,13,SULLIVAN NICOLAIDES PATH,SHOP 1 353 BEACONSFIELD TCE,BRIGHTON QLD 4017,01/07/2008,30/06/2027,-27.29298,153.06272
906,19,MELBOURNE PATHOLOGY,PTH RM CLIFTON HILL MED GRP 248 QUEENS PDE,CLIFTON HILL VIC 3068,01/07/2006,30/06/2027,-37.78937,144.98762
906,21,DOUGLASS HANLY MOIR PATH,SHOPS 5 6 & 7 G 59-61 GYMEA BAY RD,GYMEA NSW 2227,01/02/1996,30/06/2027,-34.03518,151.0846
906,22,DOUGLASS HANLY MOIR PATH,BERKELEY VALE M/C U 2&3 10 LORRAINE AVE,BERKELEY VALE NSW 2261,01/07/2006,30/06/2027,-33.33922,151.43213
906,24,DOUGLASS HANLY MOIR PATH,SE 2 338 THE ENTRANCE RD,LONG JETTY NSW 2261,01/02/1996,30/06/2027,-33.35968,151.48405
